BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
200308,12,1650,200308,12,1700,1161011,5377932,FLORIDA,12,2003,August,Tornado,C,73,LEON,TAE,8/12/2003 16:50,EST,8/12/2003 17:00,0,0,0,0,1K,,GENERAL PUBLIC,,,,,F0,3,50,,,,,5,NE,BLOXHAM,5,NE,BLOXHAM,30.43333,-84.56667,30.46667,-84.53333,,A public report of a weak tornado which touched down just northeast Bloxham and downed numerous trees along Gatlin Road.  The tornado then moved over Lake Talquin briefly before dissipating.,PDS
200308,31,1827,200308,31,1828,1158942,5378317,INDIANA,18,2003,August,Tornado,C,27,DAVIESS,IND,8/31/2003 18:27,EST,8/31/2003 18:28,0,0,0,0,,,LAW ENFORCEMENT,,,,,F0,0.1,50,,,,,2,E,ODON,2,E,ODON,38.83333,-86.95,38.83333,-86.95,,Brief tornado touchdown reported by law enforcement 2 miles east of Odon. Tornado was on the ground for only about a minute with a few trees the only casualties.,PDS
200308,28,1116,200308,28,1117,1160728,5377856,MICHIGAN,26,2003,August,Tornado,C,83,KEWEENAW,MQT,8/28/2003 11:16,EST,8/28/2003 11:17,0,0,0,0,,,GENERAL PUBLIC,,,,,F0,0.1,10,,,,,10,W,COPPER HARBOR,10,W,COPPER HARBOR,47.46667,-88.11667,47.46667,-88.11667,"A low pressure system in the northern plains approached Michigan's Upper Peninsula on August 28. The strengthening south wind ahead of this system drew moister air northward. Clouds increased quickly in the morning, and showers and thunderstorms broke out over western Upper Michigan by early afternoon before spreading east over the entire Upper Peninsula by late in the day. One of these thunderstorms spawned a waterspout over Lake Superior near Eagle Harbor in Keweenaw County. The waterspout became a tornado as it moved onshore at Silver Island. The tornado quickly dissipated once it was over land but did knock down a tree on the island.",A waterspout over Lake Superior moved onshore at Silver Island just off the shore from Eagle Harbor. The tornado knocked down a tree on the island before it dissipated.,PDS
200308,22,1935,200308,22,1943,1158789,5379297,KENTUCKY,21,2003,August,Tornado,C,35,CALLOWAY,PAH,8/22/2003 19:35,CST,8/22/2003 19:43,0,0,0,0,,,EMERGENCY MANAGER,55,EG,,,F0,4,60,,,,,4,NNW,LYNN GROVE,4,NNW,LYNN GROVE,36.65,-88.45,36.6,-88.41667,"Thunderstorms developed along and ahead of a cold front that moved southward across western Kentucky. The storms produced torrential rainfall and continuous lightning after dark. Rainfall at a co-operative observer station in Canton (Trigg County) measured 4.10 inches in three hours. The storms downed many trees, including a few that landed on homes, but there were no reports of structures damaged directly by wind. Isolated reports of large hail were received. A weak tornado produced a broken path of tree damage in western Calloway County.","Numerous trees were blown down, including one that fell on a house.",PDS
200308,1,2210,200308,1,2225,1160868,5377944,OHIO,39,2003,August,Tornado,C,11,AUGLAIZE,ILN,8/1/2003 22:10,EST,8/1/2003 22:25,0,0,0,0,10K,,NWS STORM SURVEY,,,,,F1,6,100,,,,,1,SW,ST MARYS,1,SW,ST MARYS,,,,,,A weak tornado with winds estimated at 80 mph skipped up and down several times across the western part of the county.  The tornado traveled mostly over fields and downed numerous trees and powerlines.,PDS
200307,20,1756,200307,20,1756,1158620,5379172,NEBRASKA,31,2003,July,Tornado,C,125,NANCE,GID,7/20/2003 17:56,CST,7/20/2003 17:56,0,0,0,0,0,0,LAW ENFORCEMENT,,,,,F0,0.1,20,,,,,10,W,FULLERTON,10,W,FULLERTON,41.36667,-98.18333,41.36667,-98.18333,"Severe thunderstorms rolled south across areas of south-central Nebraska along and east of U.S. Highway 281.  Initially, thunderstorms northeast of Grand Island spawned several funnels and at least one tornado.  The tornado was sighted about 10 miles west of Fullerton along Highway 22 but no damage was reported.  As the thunderstorms continued to march south, numerous wind and hail reports were noted.  A semi-tractor was blown over on Interstate 80 in western Hamilton county.  The driver was uninjured.  Hail ranging from the size of pennies to golf balls was a common occurrence.  Some of the larger hail reports were near Chapman and Ayr.  While wind damage was mostly in terms of fallen trees on buildings or snapped power poles, the nursing home in Blue Hill did sustain major roof damage.  The front roof facade was ripped off by the wind and left the front dining and living areas exposed to the elements.",A brief tornado touched down west of Fullerton.,PDS
200307,10,1030,200307,10,1030,1158258,5379019,OHIO,39,2003,July,Tornado,C,77,HURON,CLE,7/10/2003 10:30,EST,7/10/2003 10:30,0,0,0,0,10K,30K,EMERGENCY MANAGER,,,,,F0,0.1,25,,,,,,,COLLINS,,,COLLINS,41.26667,-82.5,41.26667,-82.5,,A weak tornado touched down about one mile southeast of Collins in Townsend Township.  The tornado was only on the ground for a few hundred yards before lifting.  This F0 tornado knocked down a few trees and caused some crop damage.  No buildings were damaged.  A moving recreational vehicle was pushed off the road but little damage and no injuries occurred.,PDS
200306,4,1229,200306,4,1229,1166699,5327665,NEW MEXICO,35,2003,June,Tornado,C,7,COLFAX,ABQ,6/4/2003 12:29,MST,6/4/2003 12:29,0,0,0,0,,,STORM CHASER,,,,,F0,0.5,100,,,,,24,SE,RATON,24,SE,RATON,36.65,-104.13333,36.65,-104.13333,A weak tornado was observed by storm chasers over the open rangeland of east central Colfax County or about 15 miles southwest of Capulin.,,PDS
200307,10,1529,200307,10,1534,1158029,5379216,WEST VIRGINIA,54,2003,July,Tornado,C,107,WOOD,RLX,7/10/2003 15:29,EST,7/10/2003 15:34,0,0,0,0,1.5M,,NWS STORM SURVEY,,,,,F2,2.5,250,,,,,1,NW,LUBECK,1,NW,LUBECK,39.25,-81.65,39.26667,-81.6,"A potent squall line developed during the early afternoon across central Ohio, on southwest to central Kentucky.  This was along a prefrontal surface boundary, and well out ahead of a strong cold front.  The atmosphere warmed into the 80s with surface dew points in the 70 to 75 degree range.  Additional thunderstorms formed into a broken west to east line across West Virginia, ahead of the squall line.  This caused flooding problems.  After 1500E, the squall line accelerated eastward, moving near 50 mph.  As a result of this event, a few more counties, such as Ritchie and Harrison, were added to FEMA's disaster declaration number 1474.   This federal disaster was initiated during the month of June.","The tornado first touched down along Raymond Street near Lubeck.  Several homes were damaged here, including a brick garage, which had its roof thrown a couple hundred feet into neighboring homes.  The tornado continued northeast along Smitherman Road, where it intensified to F2 strength.  Eight homes were damaged at his time, including 2 homes with their roofs lifted off and thrown several hundred feet.  More homes were damaged as the tornado cross Lake Washington Road.  One resident took shelter in a basement bathroom.  When she opened the door after the storm, there was nothing but daylight.  Six RV trailers were overturned at a dealership.  The tornado crossed White Acres Road damaging 6 homes.  One attached garage was ripped away from a house.  The tornado weakened as it crossed Route 892.  Trees were mangled near Jewell Road.  The storm crossed Island View Drive, but no houses suffered any significant damage.  All total, on the order of 30 homes and a couple of businesses sustained damage, with a half dozen homes destroyed.  About 15 power poles were snapped.  Luckily, no fatalities or injuries occurred.",PDS
200311,5,1500,200311,5,1504,1164960,5379991,VIRGINIA,51,2003,November,Tornado,C,107,LOUDOUN,LWX,11/5/2003 15:00,EST,11/5/2003 15:04,0,0,0,0,200K,,NWS STORM SURVEY,,,,,F0,5,75,,,,,2,W,LEESBURG,2,W,LEESBURG,39.11667,-77.58333,39.13333,-77.51667,A tornadic  thunderstorm moved through Loudoun County during the afternoon of the 5th. Two tornadoes were produced in Northern Virginia. The first tornado touched down just west of Leesburg and moved east into downtown Leesburg. A second path was detected about a quarter mile north of the first. The damage with the second storm began near Route 7 west of Leesburg and continued east-northeast for another 50 yards. Several homes were damaged. The storms also produced straight-line wind damage on the south side of  Purceville. A shed was blown off its foundation and a person was injured when a glass table slammed against a deck and shattered. A couple of other minor injuries were reported from flying debris associated with the thunderstorm winds.,"A weak tornado touched down near  Dry Mill Road, 2 miles  west of Leesburg and moved east into downtown Leesburg. The tornado then moved slightly northeast to near the Balls Bluff Elementary School.The path was 5 miles long and 50 to 75 miles wide.",PDS
200307,14,1826,200307,14,1836,1158300,5378729,MINNESOTA,27,2003,July,Tornado,C,137,ST. LOUIS,DLH,7/14/2003 18:26,CST,7/14/2003 18:36,0,0,0,0,,,GOVT OFFICIAL,,,,,F0,5,50,,,,,4,S,SIDE LAKE,4,S,SIDE LAKE,47.61667,-93.03333,47.58333,-92.9,,"The tornado touched down in a very rural, wooded area.",PDS
200311,5,1504,200311,5,1508,1164960,5379992,VIRGINIA,51,2003,November,Tornado,C,107,LOUDOUN,LWX,11/5/2003 15:04,EST,11/5/2003 15:08,0,0,0,0,200K,,NWS STORM SURVEY,,,,,F0,4,75,,,,,1,W,LEESBURG,1,W,LEESBURG,39.11667,-77.56667,39.13333,-77.51667,A tornadic  thunderstorm moved through Loudoun County during the afternoon of the 5th. Two tornadoes were produced in Northern Virginia. The first tornado touched down just west of Leesburg and moved east into downtown Leesburg. A second path was detected about a quarter mile north of the first. The damage with the second storm began near Route 7 west of Leesburg and continued east-northeast for another 50 yards. Several homes were damaged. The storms also produced straight-line wind damage on the south side of  Purceville. A shed was blown off its foundation and a person was injured when a glass table slammed against a deck and shattered. A couple of other minor injuries were reported from flying debris associated with the thunderstorm winds.,"A weak tornado touched down near Route 7, one-half mile west of Leesburg. Many homes were damaged in the area around Fairview , Lakeview Way and in the Exeter Community of Leesburg. The path continued into Balls Bluff Regional Park. This tornado was 3.5 miles long and 50 to 75 yards across.",PDS
200308,1,1850,200308,1,1855,1158938,5378311,INDIANA,18,2003,August,Tornado,C,35,DELAWARE,IND,8/1/2003 18:50,EST,8/1/2003 18:55,0,0,0,0,20K,,NWS STORM SURVEY,,,,,F0,1.1,50,,,,,1,N,ALBANY,1,N,ALBANY,40.31667,-85.23333,40.31667,-85.2,,"Distinct right moving supercell produced a weak tornado near Albany. The tornado continued northeast into Jay county in the Northern Indiana CWA. A barn was destroyed and a couple of homes recieved minor damage, otherwise there was only damage to trees.",PDS
200308,1,1855,200308,1,1902,1158938,5378312,INDIANA,18,2003,August,Tornado,C,135,RANDOLPH,IND,8/1/2003 18:55,EST,8/1/2003 19:02,0,0,0,0,,,NWS STORM SURVEY,,,,,F0,1,50,,,,,9,W,RIDGEVILLE,9,W,RIDGEVILLE,40.28333,-85.2,40.28333,-85.18333,,Second tornado was formed from parent supercell. This one was again an F0 and touched down 9 miles west of Ridgeville in northwest Randolph county. The tornado traveled 1 mile and damaged only trees and power lines.,PDS
200307,14,811,200307,14,811,1158583,5378952,MARYLAND,24,2003,July,Tornado,C,39,SOMERSET,AKQ,7/14/2003 8:11,EST,7/14/2003 8:11,0,0,0,0,,,EMERGENCY MANAGER,,,,,F0,1,50,,,,,,,CRISFIELD,,,CRISFIELD,37.98333,-75.85,37.98333,-75.85,,"Waterspout that moved just onshore over a marsh, then dissipated. No damage occurred.",PDS
200308,26,1751,200308,26,1751,1160858,5377830,OHIO,39,2003,August,Tornado,C,3,ALLEN,IWX,8/26/2003 17:51,EST,8/26/2003 17:51,0,0,0,0,1K,,AMATEUR RADIO,,,,,F0,0.1,10,,,,,3,S,LIMA,3,S,LIMA,40.7,-84.1,40.7,-84.1,,Brief touchdown reported near State Route 65 and Interstate 75. 1 barn received damage from the tornado.,PDS
200307,19,1358,200307,19,1400,1159045,5379364,NORTH CAROLINA,37,2003,July,Tornado,C,169,STOKES,RNK,7/19/2003 13:58,EST,7/19/2003 14:00,0,0,0,0,25K,,UNKNOWN,,,,,F1,0.4,60,,,,,2,NNW,DILLARD,2,NNW,DILLARD,36.43,-80.11667,36.42,-80.11667,"Thunderstorms during the afternoon of the 19th produced  a tornado, damaging winds, and hail up to golfball size.A small tornado developed about 2 miles north-northwest of Dillard and traveled southeast about four tenths of a mile before dissipating. The tornado was about 60 yards wide and damaged an abandoned house, moved a barn off of its fountain, and knocked  down and snapped off numerous trees and branches. A 3 foot diameter tree was also snapped off.Thunderstorm winds downed trees 6 miles north of Danbury, downed trees and power lines in Pilot Mountain, downed trees blocked Route 772 near Duggins Road 8 miles north-northeast of Walnut Cove, downed trees along Route 52 near Pinnancle, and downed trees 1 north of Elkin and Mt. Airy.",,PDS
200306,7,1501,200306,7,1510,2152124,5327606,HAWAII,15,2003,June,Tornado,C,3,HONOLULU,HFO,6/7/2003 15:01,HST,6/7/2003 15:10,0,0,0,0,,,TRAINED SPOTTER,,,,,F0,0,10,,,,,3,NE,MILILANI TOWN,3,NE,MILILANI TOWN,,,,,"A weak tornado was seen by a National Weather Service spotter over the Koolau mountain range above Mililani, in central Oahu.  The feature began to move southward toward Pearl City and dissipated before being able to do any property damage or cause any injuries.",,PDS
200312,9,1542,200312,9,1547,1165104,5327845,ARKANSAS,5,2003,December,Tornado,C,13,CALHOUN,LZK,12/9/2003 15:42,CST,12/9/2003 15:47,0,0,0,0,,,LAW ENFORCEMENT,,,,,F1,1,50,,,,,2,NE,WOODBERRY,2,NE,WOODBERRY,33.6,-92.48333,33.61667,-92.48333,,A weak tornado touched down briefly just to the northeast of the Woodberry community on Calhoun County.  A mobile home was damaged when a portion of a tree fell through the roof.  Three sheds were destroyed and a carport was overturned.  Several dozen pine trees were uprooted or broken off along the path of the tornado.  A power pole was broken as well.,PDS
200311,18,400,200311,18,402,1164329,5329053,LOUISIANA,22,2003,November,Tornado,C,9,AVOYELLES,LCH,11/18/2003 4:00,CST,11/18/2003 4:02,0,0,0,0,250K,,NWS STORM SURVEY,,,,,F1,4,10,,,,,4,S,BUNKIE,4,S,BUNKIE,30.9,-92.18333,30.95,-92.11667,"A tornado touched down in rural areas betwen Bunkie and Evergreen, several homes and barns. The tornado primarily remained in sugarcane fields.",,PDS
200311,18,100,200311,18,101,1164322,5328598,TEXAS,48,2003,November,Tornado,C,245,JEFFERSON,LCH,11/18/2003 1:00,CST,11/18/2003 1:01,0,0,0,0,100K,,NWS STORM SURVEY,,,,,F0,0.2,10,,,,,,,BEAUMONT,,,BEAUMONT,30.08333,-94.1,30.08333,-94.1,"A small tornado touched down briefly in Beaumont, damaging the overhead door of a business and several cars in the parking lot.",,PDS
200311,17,2315,200311,17,2318,1164317,5328593,TEXAS,48,2003,November,Tornado,C,241,JASPER,LCH,11/17/2003 23:15,CST,11/17/2003 23:18,0,0,0,0,1M,,NWS STORM SURVEY,,,,,F1,5,50,,,,,5,W,JASPER,5,W,JASPER,30.91667,-94.08333,30.96667,-94.06667,"A tornado touched down in the Holmwood subdivision west of Jasper, destroying 5 homes and damaging an additional 12 homes.",,PDS
200311,17,2115,200311,17,2116,1164320,5328596,TEXAS,48,2003,November,Tornado,C,351,NEWTON,LCH,11/17/2003 21:15,CST,11/17/2003 21:16,0,0,0,0,1M,,NWS STORM SURVEY,,,,,F2,1,20,,,,,13,NE,BURKEVILLE,13,NE,BURKEVILLE,31.13333,-93.48333,31.15,-93.46667,"Seven homes were destroyed, and 11 were damaged from a short-lived tornado on River Road just below the Toledo Bend Dam.",,PDS
200307,30,1400,200307,30,1403,1159169,5329688,ARKANSAS,5,2003,July,Tornado,C,11,BRADLEY,LZK,7/30/2003 14:00,CST,7/30/2003 14:03,0,0,0,0,,,NWS STORM SURVEY,,,,,F0,0.6,25,,,,,3,WNW,WARREN,3,WNW,WARREN,33.63333,-92.11667,33.65,-92.1,,"A weak tornado touched down briefly just west of Warren, along County Road 337.  The tornado destroyed a carport and shed at a residence.  Debris from the two structures were scattered across a couple of fields.  A travel trailer inside the carport was moved slightly and had a window blown out.  Just down the road from the residence, a mobile home had a window broken.  There was minor damage to a couple of residences.  A few trees and power lines were also blown down.",PDS
200307,19,1445,200307,19,1445,1159078,5329608,MINNESOTA,27,2003,July,Tornado,C,153,TODD,MPX,7/19/2003 14:45,CST,7/19/2003 14:45,0,0,0,0,,,NWS STORM SURVEY,,,,,F0,0.2,50,,,,,7,SW,PHILBROOK,7,SW,PHILBROOK,46.21667,-94.81667,46.21667,-94.81667,,Brief touchdown in wooded area along road.  This tornado was associated with the storm that produced downburst damage from 1445 to 1500 from 3 S Staples to 2 SE Lincoln.,PDS
200307,14,1705,200307,14,1706,1158551,5330220,MINNESOTA,27,2003,July,Tornado,C,33,COTTONWOOD,FSD,7/14/2003 17:05,CST,7/14/2003 17:06,0,0,0,0,,,TRAINED SPOTTER,,,,,F0,0.1,50,,,,,10,NW,STORDEN,10,NW,STORDEN,44.15,-95.46667,44.15,-95.46667,,A brief tornado caused no reported damage.,PDS
200307,13,1415,200307,13,1425,1159282,5329602,SOUTH CAROLINA,45,2003,July,Tornado,C,77,PICKENS,GSP,7/13/2003 14:15,EST,7/13/2003 14:25,0,0,0,0,200K,,NWS STORM SURVEY,,,,,F1,6,75,,,,,,,LIBERTY,,,LIBERTY,34.78333,-82.68333,34.75,-82.58333,,"The first of 2 tornadoes that tracked across Pickens County on the afternoon of the 13th moved from Liberty to the Anderson County line southeast of Liberty. In Liberty, roofs were blown off several buildings, and numerous trees and power lines were blown down. Damage to trees and power lines, and some structural damage continued as the tornado tracked southeast.",PDS
200307,13,1420,200307,13,1430,1159283,5329603,SOUTH CAROLINA,45,2003,July,Tornado,C,77,PICKENS,GSP,7/13/2003 14:20,EST,7/13/2003 14:30,0,0,0,0,200K,,NWS STORM SURVEY,,,,,F1,6,75,,,,,1,NW,LIBERTY,1,NW,LIBERTY,34.8,-82.7,34.73333,-82.61667,,"Another tornado touched down just west of the track of the first tornado, and moved through the Liberty area before moving into Anderson County. The second tornado was also responsible for significant damage to some roofs, as well as widespread damage to trees and power lines.",PDS
200307,13,1425,200307,13,1440,1159285,5329605,SOUTH CAROLINA,45,2003,July,Tornado,C,7,ANDERSON,GSP,7/13/2003 14:25,EST,7/13/2003 14:40,0,0,0,0,25K,,NWS STORM SURVEY,,,,,F1,6,75,,,,,10,NW,PIEDMONT,10,NW,PIEDMONT,34.8,-82.58333,34.73333,-82.51667,,"The first Pickens County tornado moved into Anderson County northwest of Piedmont and continued to track southeast before lifting near the community of Wren. The tornado was responsible for widespread damage to trees and powerlines, and also some minor structural damage in Anderson County.",PDS
200307,12,1925,200307,12,1940,1159269,5329528,NORTH CAROLINA,37,2003,July,Tornado,C,45,CLEVELAND,GSP,7/12/2003 19:25,EST,7/12/2003 19:40,0,0,0,0,10K,,TRAINED SPOTTER,,,,,F1,6,200,,,,,1,SE,POLKVILLE,4,NNW,SHELBY,35.42,-81.61667,35.35,-81.58333,,This weak tornado blew down numerous trees along its 6 mile path. Trees fell on and destroyed a vehicle.,PDS
200307,12,2000,200307,12,2025,1159270,5329529,NORTH CAROLINA,37,2003,July,Tornado,C,71,GASTON,GSP,7/12/2003 20:00,EST,7/12/2003 20:25,0,0,0,0,2M,,NWS STORM SURVEY,,,,,F1,18,200,,,,,2,SE,CHERRYVILLE,2,SE,CHERRYVILLE,35.36667,-81.35,35.3,-81.01667,,"This weak tornado, or perhaps a series of weak tornadoes, caused widespread tree and power line damage as it tracked across northern Gaston County. The most significant damage occurred in the Mount Holly area, as well as far northern portions of Belmont. Many trees and power lines were blown onto homes and vehicles. Several buildings had significant roof damage, while numerous others incurred minor roof damage",PDS
