BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
195004,28,1445,195004,28,1445,,10096222,OKLAHOMA,40,1950,April,Tornado,C,149,WASHITA,,4/28/1950 14:45,CST,4/28/1950 14:45,0,0,0,0,250K,0,,0,,,,F3,3.4,400,,,,,0,,,0,,,35.12,-99.2,35.17,-99.2,,,PUB
195004,29,1530,195004,29,1530,,10120412,TEXAS,48,1950,April,Tornado,C,93,COMANCHE,,4/29/1950 15:30,CST,4/29/1950 15:30,0,0,0,0,25K,0,,0,,,,F1,11.5,200,,,,,0,,,0,,,31.9,-98.6,31.73,-98.6,,,PUB
195007,5,1800,195007,5,1800,,10104927,PENNSYLVANIA,42,1950,July,Tornado,C,77,LEHIGH,,7/5/1950 18:00,CST,7/5/1950 18:00,2,0,0,0,25K,0,,0,,,,F2,12.9,33,,,,,0,,,0,,,40.58,-75.7,40.65,-75.47,,,PUB
195007,5,1830,195007,5,1830,,10104928,PENNSYLVANIA,42,1950,July,Tornado,C,43,DAUPHIN,,7/5/1950 18:30,CST,7/5/1950 18:30,0,0,0,0,2.5K,0,,0,,,,F2,0,13,,,,,0,,,0,,,40.6,-76.75,,,,,PUB
195007,24,1440,195007,24,1440,,10104929,PENNSYLVANIA,42,1950,July,Tornado,C,39,CRAWFORD,,7/24/1950 14:40,CST,7/24/1950 14:40,0,0,0,0,2.5K,0,,0,,,,F0,0,33,,,,,0,,,0,,,41.63,-79.68,,,,,PUB
195008,29,1600,195008,29,1600,,10104930,PENNSYLVANIA,42,1950,August,Tornado,C,17,BUCKS,,8/29/1950 16:00,CST,8/29/1950 16:00,0,0,0,0,2.5K,0,,0,,,,F1,1,33,,,,,0,,,0,,,40.22,-75,,,,,PUB
195011,4,1700,195011,4,1700,,10104931,PENNSYLVANIA,42,1950,November,Tornado,C,71,LANCASTER,,11/4/1950 17:00,CST,11/4/1950 17:00,1,0,0,0,250K,0,,0,,,,F3,4.7,100,,,,,0,,,0,,,40.2,-76.12,40.27,-76.07,,,PUB
195011,4,1730,195011,4,1730,,10104932,PENNSYLVANIA,42,1950,November,Tornado,C,11,BERKS,,11/4/1950 17:30,CST,11/4/1950 17:30,0,0,0,0,250K,0,,0,,,,F3,11.2,100,,,,,0,,,0,,,40.27,-76.07,40.4,-75.93,,,PUB
195009,15,1745,195009,15,1745,,10099490,OKLAHOMA,40,1950,September,Tornado,C,63,HUGHES,,9/15/1950 17:45,CST,9/15/1950 17:45,6,0,0,0,250K,0,,0,,,,F2,6.8,100,,,,,0,,,0,,,35,-96.25,35.07,-96.17,,,PUB
195009,16,130,195009,16,130,,10099491,OKLAHOMA,40,1950,September,Tornado,C,121,PITTSBURG,,9/16/1950 1:30,CST,9/16/1950 1:30,0,0,0,0,.25K,0,,0,,,,F0,0,33,,,,,0,,,0,,,34.83,-95.85,,,,,PUB
