BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
200002,24,2029,200002,24,2041,1090588,5130281,OKLAHOMA,40,2000,February,Tornado,C,45,ELLIS,OUN,2/24/2000 20:29,CST,2/24/2000 20:41,0,0,0,0,90K,,STORM CHASER,,,,,F1,8,150,,,,,2,W,CATESBY,2,W,CATESBY,,,,,,"This tornado formed in northeast Lipscomb County Texas  (See Amarillo Texas stormdata for more information on the Texas segment) and tracked across the Texas/Oklahoma State border, 2 miles west of Catesby in Ellis County at 2029 CST. High power lines were downed, and numerous outbuilding were destroyed on the state border. The tornado then struck a house 1.5 miles northwest of Catesby. Approximately 75 percent of the roof and the north side wall of the upstairs attic were blown off. A nearby windmill was also knocked down. The tornado then continued northeast and struck another house 6 miles northeast of Catesby, very close to US 283 and the Ellis/Harper County line. Approximately 75 percent of the roof was blown off; outbuildings were destroyed; a porch was damaged, and trees were partially stripped of their limbs. As the tornado moved into Harper County, a hog barn near the Ellis/Harper County line received minor roof damage, while power lines in southern Harper County were blown down near the intersection of US 283 and US 270. The tornado is then believed to have dissipated in the North Canadian River valley about 5 miles southeast of Laverne. Damage in Ellis County was rated F1, while damage in Harper County was rated F0.",PDC
200001,3,1405,200001,3,1405,1090502,5129129,INDIANA,18,2000,January,Tornado,C,175,WASHINGTON,LMK,1/3/2000 14:05,EST,1/3/2000 14:05,0,0,0,0,47K,,NWS STORM SURVEY,,,,,F1,0.3,50,,,,,3,N,FREDDRICKSBURG,3,N,FREDDRICKSBURG,,,,,,"A tornado touched down in Washington county not far from the Harrison county line.  The tornado destroyed 1 mobile home, moved 1 mobile home off its foundation, and caused roof damage to a house and a barn before lifting about a quarter of a mile from when it started.",PDC
200002,22,2100,200002,22,2100,1090453,5129550,TEXAS,48,2000,February,Tornado,C,281,LAMPASAS,FWD,2/22/2000 21:00,CST,2/22/2000 21:00,0,0,0,0,,,EMERGENCY MANAGER,,,,,F0,0.1,0.1,,,,,3,S,LAMPASAS,3,S,LAMPASAS,,,,,,"A brief tornado occurred at the Flying L Ranch, but no damaged was reported.",PDC
200002,22,2153,200002,22,2206,1090453,5129553,TEXAS,48,2000,February,Tornado,C,27,BELL,FWD,2/22/2000 21:53,CST,2/22/2000 22:06,0,0,0,0,15K,,LAW ENFORCEMENT,,,,,F0,12,0.5,,,,,3,SE,KILLEEN,3,SE,KILLEEN,,,,,,"A boat storage building was unroofed and a wall was blown down on the west side of Belton. Power poles were blown down in Harker Heights. Power was out to 3,700 customers. An awning in Nolanville was blown down and shingles were blown off the community center. The tornado path was apparently intermittent.",PDC
200002,14,142,200002,14,148,1091370,5132160,GEORGIA,13,2000,February,Tornado,C,277,TIFT,TAE,2/14/2000 1:42,EST,2/14/2000 1:48,10,0,0,0,2M,,EMERGENCY MANAGER,,,,,F2,5,200,,,,,3,SW,OMEGA,3,SW,OMEGA,31.3,-83.63333,31.35,-83.58333,,"A strong tornado crossed U.S. Highway 319 from extreme northeast Colquitt County into extreme southwest Tift County, just south of Omega.  Twelve mobile homes and eight pre-fabricated homes were destroyed.  Numerous frame homes were damaged, including some moved off their block foundations. Ten persons were injured. Numerous trees and power lines were down.  Just northeast of Omega, a school bus was blown into a nearby home.  Tift County was declared a federal disaster area.  Reported by the Tift County EMA.",PDC
200001,3,655,200001,3,700,1090935,5131638,ARKANSAS,5,2000,January,Tornado,C,49,FULTON,LZK,1/3/2000 6:55,CST,1/3/2000 7:00,0,0,0,0,,,NWS STORM SURVEY,,,,,F1,3.1,40,,,,,0,WSW,FRYATT,0,WSW,FRYATT,36.46667,-91.65,36.48333,-91.6,,"A weak tornado was spawned in northeastern Fulton County about 0.3 mile west-southwest of Fryatt.  The tornado moved northeast and downed hundreds of trees, mostly along Arkansas Highway 9.  One house was badly damaged by falling trees.  A barn roof was also blown off, and some outbuildings were damaged as well.  The tornado dissipated about 2.8 miles east-northeast of Fryatt.",PDC
200002,14,1555,200002,14,1608,1091418,5132167,IDAHO,16,2000,February,Tornado,C,5,BANNOCK,PIH,2/14/2000 15:55,MST,2/14/2000 16:08,0,0,0,0,110K,,OFFICIAL NWS OBS.,,,,,F0,5,50,,,,,3,W,CHUBBUCK,3,W,CHUBBUCK,42.91667,-112.51667,42.91667,-112.45,,A few homes were damaged along with several trees and a main line electrical pole downed in Chubbuck.    Several wheel irrigation systems were twisted and damaged.,PDC
200001,3,1606,200001,3,1612,1091086,5132346,KENTUCKY,21,2000,January,Tornado,C,59,DAVIESS,PAH,1/3/2000 16:06,CST,1/3/2000 16:12,18,0,0,0,64M,,NWS STORM SURVEY,,,,,F3,7,880,,,,,,,ROME,,,ROME,37.71667,-87.18333,37.76667,-87.11667,,"The tornado first touched down near the community of Rome,  just southwest of Owensboro, and entered the city near the southern boundary of Owensboro Airport. The tornado tracked northeast through the heart of Owensboro before dissipating on the east side of town. Peak winds were estimated at 180 MPH. Since the tornado path was mostly through densely populated residential and commercial areas, damage was in the tens of millions, but injuries were surprisingly few. Of the 18 injuries, one was critical, and the rest were relatively minor. The critically injured person was in a home near the beginning of the damage path. This person sustained broken vertebrae and numerous cuts and bruises. Owensboro landmarks  heavily damaged by the tornado included Apollo High School, Kentucky Wesleyan College, and the Winn-Dixie Store.  Damage to the 12 buildings at Kentucky Wesleyan College was estimated to be near 5 million dollars. Small to mid size automobiles were tossed about by the wind. Damage to utility lines was extensive, and repairs took about 10 days to complete. Final damage tallies showed about 1200 homes and businesses sustained damage. Of those 1200 structures, 101 were totally destroyed and 573 sustained major damage. Owensboro was declared a federal disaster area. An emergency shelter accomodated roughly 150 persons, including many from local nursing homes. Owensboro schools were closed for a week.",PDC
200001,3,1821,200001,3,1821,1091245,5132066,MISSISSIPPI,28,2000,January,Tornado,C,157,WILKINSON,LIX,1/3/2000 18:21,CST,1/3/2000 18:21,0,0,0,0,.5K,,LAW ENFORCEMENT,,,,,F0,0.1,25,,,,,2,E,WOODVILLE,2,E,WOODVILLE,31.1,-91.26667,31.1,-91.26667,,A tornado briefly touched down just east of Woodville along Highway 24 knocking down several trees.,PDC
200001,3,1400,200001,3,1410,1090549,5129729,MISSISSIPPI,28,2000,January,Tornado,C,145,UNION,MEG,1/3/2000 14:00,CST,1/3/2000 14:10,4,0,0,0,250K,,NWS STORM SURVEY,,,,,F3,20,600,,,,,4,SW,PINEDALE,4,SW,PINEDALE,34.38333,-89.25,34.6,-89.08333,,"The tornado first developed just south of Highway 315 in the community of Hawkins Crossing and moved northeast across the northeast corner of Yalobusha county. The tornado continued into southwest Lafayette county and continued to travel northeast ending in Union county. In the town of Pinedale in southwest Union county, a new brick and vinyl siding home was obliterated. The debris extended up to 400 yards where a large freezer landed in a lake. A nearby pickup truck was rolled 20 yards and sustained extensive damage. Trees two to three feet in diameter were completely uprooted. In the town of Enterprise, a mobile home was completely destroyed and a conventional home sustained severe damage. Four other homes received extensive structural damage. The West Union School had minor roof damage and had numerous windows blown out.  In the town of Myrtle, two mobile homes were destroyed and another mobile home was flipped on its side. In all, more than 60 homes were damaged in Union county.",PDC
200001,3,646,200001,3,648,1090933,5131397,ARKANSAS,5,2000,January,Tornado,C,65,IZARD,LZK,1/3/2000 6:46,CST,1/3/2000 6:48,0,0,0,0,,,NWS STORM SURVEY,,,,,F1,1.8,40,,,,,1,SW,WISEMAN,1,SW,WISEMAN,36.21667,-91.83333,36.23333,-91.8,,"A weak tornado was spawned in northeastern Izard County about a mile southwest of Wiseman. The tornado moved northeast, and damaged the roofs of 9 residences in or near Wiseman, with the damage mostly due to falling trees or tree limbs. Several roofs lost shingles, including the local community center. A few windows were broken as well. The tornado dissipated about about 0.7 mile northeast of Wiseman.",PDC
200001,3,650,200001,3,653,1090934,5131398,ARKANSAS,5,2000,January,Tornado,C,49,FULTON,LZK,1/3/2000 6:50,CST,1/3/2000 6:53,0,0,0,0,,,NWS STORM SURVEY,,,,,F1,2,40,,,,,1,WNW,AGNOS,1,WNW,AGNOS,36.26667,-91.7,36.28333,-91.66667,,"A weak tornado was spawned in southeastern Fulton County about 1.2 miles west-northwest of Agnos.The tornado moved northeast and destroyed a couple of barns and a large shed, and a few houses lost some roof shingles as well. The tornado dissipated about 1.5 miles north-northeast of Agnos.",PDC
200001,3,1330,200001,3,1340,1090549,5129620,MISSISSIPPI,28,2000,January,Tornado,C,161,YALOBUSHA,MEG,1/3/2000 13:30,CST,1/3/2000 13:40,0,0,0,0,100K,,NWS STORM SURVEY,,,,,F2,2.2,300,,,,,5,E,WATER VLY,5,E,WATER VLY,34.16667,-89.55,34.23333,-89.55,,The tornado first developed just south of Highway 315 in the community of Hawkins Crossing and moved northeast across the northeast corner of Yalobusha county. The tornado continued into southwest Lafayette county and continued to travel northeast ending in Union county. One home was blown three feet off its foundation with only the west facing wall left standing. Two mobile homes were completely destroyed. Nine other homes and one barn recieved moderate to extensive damage.,PDC
200001,3,1340,200001,3,1400,1090549,5129728,MISSISSIPPI,28,2000,January,Tornado,C,71,LAFAYETTE,MEG,1/3/2000 13:40,CST,1/3/2000 14:00,3,0,0,0,100K,,NWS STORM SURVEY,,,,,F2,21,150,,,,,3,W,PARIS,3,W,PARIS,34.18333,-89.51667,34.38333,-89.26667,,"The tornado first developed just south of Highway 315 in the community of Hawkins Crossing and moved northeast across the northeast corner of Yalobusha county. The tornado continued into southwest Lafayette county and continued to travel northeast ending in Union county. In the town of Paris in the southwest part of the county, a frame house was lifted off its foundation with the back end of the house completely blown out. One person in the house was injured. A nearby house under construction was severly damaged. Several other homes in the area received minor damage and numerous trees were snapped or uprooted.  The tornado also produced some damage in the towns of Denmark and Lafayette Springs.",PDC
200003,23,1815,200003,23,1815,1091553,5132852,KANSAS,20,2000,March,Tornado,C,9,BARTON,ICT,3/23/2000 18:15,CST,3/23/2000 18:15,0,0,0,0,,,TRAINED SPOTTER,,,,,F0,0.5,55,,,,,1,E,PAWNEE ROCK,1,E,PAWNEE ROCK,38.26667,-98.96667,38.26667,-98.96667,,Brief touchdown in open country.,PDC
200001,3,1215,200001,3,1218,1090744,5131031,MISSISSIPPI,28,2000,January,Tornado,C,83,LEFLORE,JAN,1/3/2000 12:15,CST,1/3/2000 12:18,0,0,0,0,45K,,EMERGENCY MANAGER,,,,,F1,3,150,,,,,1,SW,SCHLATER,1,SW,SCHLATER,33.63333,-90.36667,33.66667,-90.33333,,This weak tornado nearly destroyed a mobile home and a barn. Numerous trees were snapped off or blown down.,PDC
200002,16,1630,200002,16,1630,1090791,5131512,CALIFORNIA,6,2000,February,Tornado,C,37,LOS ANGELES,LOX,2/16/2000 16:30,PST,2/16/2000 16:30,0,0,0,0,,,NEWSPAPER,,,,,F0,0.5,10,,,,,,,COVINA,,,COVINA,34.08333,-117.88333,34.08333,-117.88333,,"A cold and unstable airmass generated heavy showers and thunderstorms across Central and Southern California. Numerous reports of heavy showers and small hail were received from the area. In Covina, a weak tornado developed, damaging four mobile homes. Fortunately, no one was injured. With the heavy showers, street flooding was reported in Monrovia.",PDC
200002,24,2041,200002,24,2049,1090588,5129889,OKLAHOMA,40,2000,February,Tornado,C,59,HARPER,OUN,2/24/2000 20:41,CST,2/24/2000 20:49,0,0,0,0,2K,,STORM CHASER,,,,,F0,5,150,,,,,7,S,LAVERNE,7,S,LAVERNE,,,,,,This is a continuation of the Lipscomb/Ellis County tornado.,PDC
200002,13,2118,200002,13,2122,1091368,5133527,FLORIDA,12,2000,February,Tornado,C,133,WASHINGTON,TAE,2/13/2000 21:18,EST,2/13/2000 21:22,0,0,0,0,750K,,EMERGENCY MANAGER,,,,,F1,0.5,50,,,,,8,E,GREENHEAD,8,E,GREENHEAD,30.5,-85.53333,30.5,-85.53333,,A tornado struck the south and east edge of Porter Lake. Two mobile homes were destroyed and a pleasure boat capsized. Numerous utility sheds and decks were destroyed. Three small boats were blown into a nearby wooded area. Reported by the Washington County EMA.,PDC
200002,13,2115,200002,13,2115,1091368,5133528,FLORIDA,12,2000,February,Tornado,C,133,WASHINGTON,TAE,2/13/2000 21:15,EST,2/13/2000 21:15,0,0,0,0,300K,,EMERGENCY MANAGER,,,,,F1,0.5,50,,,,,4,SE,GREENHEAD,4,SE,GREENHEAD,30.46667,-85.61667,30.46667,-85.61667,,A tornado struck the Rolling Pines area. One home and two farm buildings were destroyed. One shed was damaged. Reported by the Washington County EMA.,PDC
200002,14,230,200002,14,230,1091369,5133529,GEORGIA,13,2000,February,Tornado,C,75,COOK,TAE,2/14/2000 2:30,EST,2/14/2000 2:30,0,0,0,0,,,LAW ENFORCEMENT,,,,,F0,0,0,,,,,,,LENOX,,,LENOX,31.26667,-83.46667,31.26667,-83.46667,,Brief tornado touchdown with no damage. Reported by the Cook County Sheriff.,PDC
200002,22,1545,200002,22,1551,1090587,5129785,TEXAS,48,2000,February,Tornado,C,487,WILBARGER,OUN,2/22/2000 15:45,CST,2/22/2000 15:51,0,0,0,0,0K,,TRAINED SPOTTER,,,,,F0,2,40,,,,,5,WNW,VERNON,5,WNW,VERNON,34.18333,-99.36667,34.2,-99.35,,"This tornado developed in the open country, 5 miles west-northwest of Vernon, and traveled 1 mile before becoming wrapped in rain. The tornado continued to track for approximately one mile before lifting. No damage was reported.",PDC
200002,14,1619,200002,14,1631,1091414,5132599,IDAHO,16,2000,February,Tornado,C,11,BINGHAM,PIH,2/14/2000 16:19,MST,2/14/2000 16:31,1,0,0,0,275K,,OFFICIAL NWS OBS.,,,,,F1,9,200,,,,,,,FIRTH,,,FIRTH,43.28333,-112.18333,43.36667,-112.03333,,"Near Taylorsville a mobile home and garage were destroyed, 3 houses sustained minor roof damage and a cinder block building collapsed.  Along the tornado's track, 4 center pivot and 5 wheel irrigation lines were damaged.",PDC
200002,23,1435,200002,23,1445,1091402,5132427,PUERTO RICO,99,2000,February,Tornado,C,127,SAN JUAN,SJU,2/23/2000 14:35,AST,2/23/2000 14:45,0,0,0,0,,,EMERGENCY MANAGER,,,,,F0,0.2,10,,,,,,,CAGUAS,,,CAGUAS,,,,,A Civil Defense official reported a a tornado along the Caguas expressway.,,PDC
200002,24,2013,200002,24,2029,1091152,5132104,TEXAS,48,2000,February,Tornado,C,295,LIPSCOMB,AMA,2/24/2000 20:13,CST,2/24/2000 20:29,0,0,0,0,.5M,,TRAINED SPOTTER,,,,,F1,14,150,,,,,10,NE,LIPSCOMB,10,NE,LIPSCOMB,36.33333,-100.13333,36.53333,-100.01667,"Severe thunderstorms developed across the eastern Texas panhandle producing two tornadoes, large hail, and high winds during the evening hours into the early morning hours.  Considerable damage occurred with the severe weather over the extreme northeastern Texas panhandle.","The tornado track was estimated and the tornado damaged nine irrigation sprinklers. Trees were uprooted and fences were blown down three miles east of Follett. The tornado also damaged roof tops, outbuildings, water wind mills, and one tractor cab along with several power line poles.  The tornado exited LIpscomb County of Amarillo's County Warning Area and continued moving northeast into Ellis County of Norman's County Warning Area.",PDC
200003,29,1730,200003,29,1730,1091261,5132495,FLORIDA,12,2000,March,Tornado,C,99,PALM BEACH,MFL,3/29/2000 17:30,EST,3/29/2000 17:30,0,0,0,0,,,DEPT OF HIGHWAYS,,,,,F0,0.1,10,,,,,1,NE,BELLE GLADE,1,NE,BELLE GLADE,26.7,-80.65,26.7,-80.65,,A brief tornado touchdown in a sugar cane field was witnessed by a T.V. news crew.,PDC
200002,14,55,200002,14,57,1091370,5132573,GEORGIA,13,2000,February,Tornado,C,275,THOMAS,TAE,2/14/2000 0:55,EST,2/14/2000 0:57,0,0,0,0,.5M,,EMERGENCY MANAGER,,,,,F3,2,300,,,,,3,W,MEIGS,3,W,MEIGS,31.06667,-84.15,31.1,-84.1,,A strong tornado moved from the northeast corner of Grady County into extreme northwest Thomas County near Meigs.  A few homes were damaged with numerous downed trees and power lines.  Reported by the Thomas County EMA.,PDC
200002,24,1842,200002,24,1848,1091152,5132011,TEXAS,48,2000,February,Tornado,C,393,ROBERTS,AMA,2/24/2000 18:42,CST,2/24/2000 18:48,0,0,0,0,,,TRAINED SPOTTER,,,,,F0,2,25,,,,,5,N,MIAMI,5,N,MIAMI,35.76667,-100.63333,35.76667,-100.6,"Severe thunderstorms developed across the eastern Texas panhandle producing two tornadoes, large hail, and high winds during the evening hours into the early morning hours.  Considerable damage occurred with the severe weather over the extreme northeastern Texas panhandle.",The tornado remained over open country and the track was estimated.,PDC
200002,14,139,200002,14,142,1091370,5132159,GEORGIA,13,2000,February,Tornado,C,71,COLQUITT,TAE,2/14/2000 1:39,EST,2/14/2000 1:42,0,0,1,0,.5M,,EMERGENCY MANAGER,,,,,F2,1,200,,,,,2,NE,CROSLAND,2,NE,CROSLAND,31.31667,-83.63333,31.33333,-83.61667,,A strong tornado tore through extreme northeast Colquitt County near Crosland toppling trees and power lines before it moved into extreme southwest Tift County.  Several mobile homes were damaged.  One woman  was killed  in a mobile home just northeast of  Crosland when a large tree and another mobile home were blown against her home.  Colquitt County was declared a federal disaster area.  Reported by a amateur radio operator and the Colquitt County EMA.,PDC
200002,14,57,200002,14,102,1091370,5132572,GEORGIA,13,2000,February,Tornado,C,205,MITCHELL,TAE,2/14/2000 0:57,EST,2/14/2000 1:02,1,0,1,0,1M,,EMERGENCY MANAGER,,,,,F3,4.5,300,,,,,15,SE,CAMILLA,15,SE,CAMILLA,31.08333,-84.01667,31.06667,-84.01667,,A strong tornado tracked northeast from extreme northwest Thomas County into extreme southeastMitchell County. Numerous homes were damaged as well as downed trees and power lines. One man died from injuries sustained when the tornado destroyed his mobile home and neighboring woodframe home two miles north of Meigs.  Reported by the Mitchell County EMA.,PDC
200001,3,1508,200001,3,1523,1091088,5133317,KENTUCKY,21,2000,January,Tornado,C,55,CRITTENDEN,PAH,1/3/2000 15:08,CST,1/3/2000 15:23,3,0,0,0,5M,,NWS STORM SURVEY,,,,,F3,15,440,,,,,,,CRAYNE,,,CRAYNE,37.26667,-88.08333,37.38333,-87.81667,,"Although the tornado tracked about 15 miles through the county with estimated top winds of 160 MPH, damage was relatively light due to the rural nature of the land. Based on aerial surveys, structures that were heavily damaged or destroyed included 85 homes, 5 to 10 businesses, and 50 to 80 barns and outbuildings.  Three people in the Crayne area were transported to a hospital for non life-threatening injuries. About 35 National Guard personnel were deployed to Crittenden County, primarily for damage assessment and security operations. An emergency shelter was opened to accomodate roughly 25 homeless persons.",PDC
200002,26,0,200002,26,0,1091661,5134496,ARKANSAS,5,2000,February,Tornado,C,103,OUACHITA,LZK,2/26/2000 0:00,CST,2/26/2000 0:00,0,0,0,0,,,NWS STORM SURVEY,,,,,F1,0.3,30,,,,,7,SSE,CAMDEN,7,SSE,CAMDEN,33.48333,-92.78333,33.48333,-92.78333,,"A weak tornado touched down briefly about 7.4 miles south-southeast of Camden in Ouachita County. The tornado affected an area along Arkansas County Road 67, with damage confined to a hilltop. A barn, a shed and a portable office building were destroyed.  The house next to these structures was struck by flying debris, damaging part of the roof, smashing in a window, and tearing a couple of holes in the siding.  A large travel trailer was also damaged. Tin was left hanging from a large tree which had previously lost many of its limbs in the Camden tornado of 1979.",PDC
200002,26,316,200002,26,316,1091662,5134497,ARKANSAS,5,2000,February,Tornado,C,45,FAULKNER,LZK,2/26/2000 3:16,CST,2/26/2000 3:16,0,0,0,0,,,NWS STORM SURVEY,,,,,F1,0.2,25,,,,,3,S,DAMASCUS,3,S,DAMASCUS,35.33333,-92.41667,35.33333,-92.41667,,"A weak tornado touched down briefly in the Twin Groves community of Faulkner County, or 3.1 miles south of Damascus. The tornado affected areas along the new unopened section of U.S. Highway 65. A wood frame house suffered severe damage when it was blown off of its foundation of concrete blocks.  A church had many of its roof shingles blown off.  Also, a roof extending over a driveway at the church was damaged with pieces of siding removed.  Several trees were uprooted and a light pole was downed.",PDC
200001,3,1523,200001,3,1532,1091088,5131965,KENTUCKY,21,2000,January,Tornado,C,233,WEBSTER,PAH,1/3/2000 15:23,CST,1/3/2000 15:32,0,0,0,0,2.4M,,NWS STORM SURVEY,,,,,F3,9,440,,,,,3,SW,DIAMOND,3,SW,DIAMOND,37.38333,-87.85,37.48333,-87.73333,,The tornado caused extensive damage in the community of Diamond. Both Crittenden and Webster Counties were declared federal disaster areas.,PDC
200002,13,2342,200002,14,3,1091370,5132156,GEORGIA,13,2000,February,Tornado,C,205,MITCHELL,TAE,2/13/2000 23:42,EST,2/14/2000 0:03,175,0,11,0,20M,2M,EMERGENCY MANAGER,,,,,F3,9.2,300,,,,,6,SW,CAMILLA,6,SW,CAMILLA,31.16667,-84.26667,31.23333,-84.11667,,"A strong tornado tore through two major subdivisions and four mobile home parks just south of Camilla after touching down just east of Branchville.  Damage assessments from the American Red Cross and Federal Emergency Management Agency reported 200 homes destroyed and 250 homes were damaged. Two miles south of Camilla on GA Highway 112, a large trailer manufacturing plant was destroyed.  Eleven fatalities were confirmed by the Georgia Emergency Management Agency, all of which resided in mobile homes. Approximately 175 persons were injured.  The American Red Cross and Salvation Army opened several shelters for the homeless.  Hundreds of acres of pecan trees were uprooted, pine trees snapped, and power lines toppled. Numerous irrigation systems were damaged.  Property damage estimates totalled $20 million with crop losses estimated at $2 million.  Mitchell County was declared a federal disaster area. Reported by the Mitchell County EMA.",PDC
200002,14,49,200002,14,55,1091370,5132157,GEORGIA,13,2000,February,Tornado,C,131,GRADY,TAE,2/14/2000 0:49,EST,2/14/2000 0:55,15,0,6,0,3.5M,3M,EMERGENCY MANAGER,,,,,F3,8.5,300,,,,,10,N,CAIRO,10,N,CAIRO,31.01667,-84.2,31,-84.05,,"A strong tornado tore through northern Grady County, then crossed into extreme northwest Thomas County.  Fifteen homes were destroyed and numerous damaged.  Fifteen persons were injured, mostly from flying debris.  Six fatalities were confirmed by the Georgia Emergency Management Agency:  four deaths in mobile homes and two in a woodframe home.  Scores of pecan trees were uprooted, pine trees snapped and power lines toppled.  Farmers suffered major losses to irrigation equipment, trailers and shelters.  Eight chicken houses were flattened, killing a half million chickens. Grady County was declared a federal disaster area.  Reported by the Grady County EMA.",PDC
200002,14,121,200002,14,127,1091370,5132158,GEORGIA,13,2000,February,Tornado,C,71,COLQUITT,TAE,2/14/2000 1:21,EST,2/14/2000 1:27,0,0,0,0,75K,,EMERGENCY MANAGER,,,,,F1,2,50,,,,,3,W,MOULTRIE,3,W,MOULTRIE,31.18333,-83.85,31.23333,-83.8,,A tornado touched down just west of Moultrie and tracked northeast.  One home was damaged on Hartsfield Road just north of Moultrie. Numerous downed trees and power lines. Reported by the Colquitt County EMA.,PDC
200002,13,2319,200002,13,2325,1091370,5133530,GEORGIA,13,2000,February,Tornado,C,87,DECATUR,TAE,2/13/2000 23:19,EST,2/13/2000 23:25,1,0,0,0,1M,,EMERGENCY MANAGER,,,,,F1,0.2,50,,,,,15,NE,BAINBRIDGE,15,NE,BAINBRIDGE,31.05,-84.38333,31.05,-84.38333,,"A tornado destroyed several homes, and downed trees and power lines at the intersection of CR 97 and  CR 262. One person was injured by flying debris. Decatur County was declared a federal disaster area.  Reported by the Decatur County EMA.",PDC
200003,26,2153,200003,26,2155,1091973,5134028,TEXAS,48,2000,March,Tornado,C,67,CASS,SHV,3/26/2000 21:53,CST,3/26/2000 21:55,0,0,0,0,,,NWS STORM SURVEY,,,,,F0,1.8,25,,,,,8,WNW,DOUGLASSVILLE,8,WNW,DOUGLASSVILLE,33.25,-94.45,33.13333,-94.38333,,A weak tornado developed along a squall line as it moved southeast across the county.  There is some thought that this tornado may have been a strong gustnado which formed along the leading edge of the squall line.,PDC
200002,18,1203,200002,18,1215,1091635,5134037,ARKANSAS,5,2000,February,Tornado,C,125,SALINE,LZK,2/18/2000 12:03,CST,2/18/2000 12:15,9,0,0,0,,,NWS STORM SURVEY,,,,,F1,7.8,75,,,,,4,WNW,BENTON,4,WNW,BENTON,34.58333,-92.65,34.58333,-92.5,,"A weak tornado was spawned in Saline County about 3.6 miles west-northwest of Benton.  The tornado moved east into the Benton area, damaging homes and businesses.  There were 66 homes with minor  damage, 18 homes with major damage and 10 commercial buildings damaged.  There were 9 injuries reported, with the injured treated and released from the hospital. The tornado also downed trees and power lines before dissipating 1.2 miles southwest  of Bryant.",PDC
200002,18,1240,200002,18,1240,1091636,5134038,ARKANSAS,5,2000,February,Tornado,C,119,PULASKI,LZK,2/18/2000 12:40,CST,2/18/2000 12:40,0,0,0,0,,,NWS STORM SURVEY,,,,,F0,0.3,40,,,,,,,WRIGHTSVILLE,,,WRIGHTSVILLE,34.6,-92.21667,34.6,-92.21667,,"A weak tornado touched down briefly in the Wrightsville area of Pulaski County. The tornado crossed Arkansas Highway 365 and tore the tops out of a number of pine trees. A few trees were uprooted, with part of a tree falling on a car.  Also, some roofs suffered damage from fallen trees.  Other roofs had shingles removed, with a shed damaged as well.",PDC
200002,18,1250,200002,18,1251,1091640,5134042,ARKANSAS,5,2000,February,Tornado,C,119,PULASKI,LZK,2/18/2000 12:50,CST,2/18/2000 12:51,0,0,0,0,,,NWS STORM SURVEY,,,,,F0,0.5,50,,,,,5,SSW,SCOTT,5,SSW,SCOTT,34.63333,-92.13333,34.63333,-92.13333,,"A weak tornado touched down briefly about 5.2 miles south-southwest of Scott in Pulaski County. The tornado removed a small steeple from a church. Also, a carport and a shed were damaged, and several trees and power lines were blown down.  The tornado dissipated around 4.7 miles south-southwest of Scott.",PDC
